objectid,title,medium,dimensions,inscription,markings,attributioninverted,attribution,provenancetext,creditline,classification,parentid,isvirtual,portfolio,series,sequence,width,height,maxpixels,depictstmsobjectid,assistivetext,constituentid,displayorder,ulanid,preferreddisplayname,forwarddisplayname,lastname,nationality,constituenttype,expanded_url,percent_fromCountry,Country Name,Country,Continent
8112.0,Blick auf einen Fluss (View on a River),lithograph,,,,"Klee, Paul",Paul Klee,,Rosenwald Collection,Print,,0.0,,,0.0,4000.0,2907.0,,8112.0,,2594.0,1.0,500010493.0,"Klee, Paul",Paul Klee,Klee,Swiss,individual,https://api.nga.gov/iiif/44d1b250-3c67-4807-9d9a-a1ebcb650ee0/full/full/0/default.jpg,0.0038392865854253,Switzerland,CH,Europe
133993.0,"Seat of Power, from Ubu in Africa","drypoint, aquatint, and roulette with chine collé on wove paper","image: 49.4 x 34.2 cm (19 7/16 x 13 7/16 in.)
sheet: 49.4 x 34.2 cm (19 7/16 x 13 7/16 in.)",lower left in graphite: BELL 14/50; bottom left in plate: SEAT OF POWER; lower center in plate: Throne for King Ubu UBU ROI; lower left in plate: MERDE / MURDER,,"Bell, Deborah",Deborah Bell,"(Robert Brown Gallery, Arlington, October 5, 2000); purchased by Tom Klarner, Washington, DC, 2001; gift to NGA, 2005.

",Gift of Thomas G. Klarner,Print,117237.0,0.0,UBU: ± 101,Ubu in Africa,0.0,2790.0,4000.0,640.0,133993.0,,28747.0,1.0,,"Bell, Deborah",Deborah Bell,Bell,South African,individual,https://api.nga.gov/iiif/7623d50e-8ef9-4481-a78d-391e03e85ac0/full/full/0/default.jpg,0.000175621749778,South Africa,ZA,Africa
65612.0,The Dog,lithograph in brown and black,"image: 22.7 x 15.2 cm (8 15/16 x 6 in.)
sheet: 44.8 x 31.8 cm (17 5/8 x 12 1/2 in.)",center left in plate: ODI. R / (12 line inscription); lower left in graphite: M.163; lower right verso in graphite: x40x,,"Redon, Odilon",Odilon Redon,,Gift of Ruth B. Benedict,Print,,0.0,La Maison Hantee: Pl.3,La Maison Hantee: Pl.3,0.0,2651.0,4000.0,,65612.0,,1820.0,1.0,500007292.0,"Redon, Odilon",Odilon Redon,Redon,French,individual,https://api.nga.gov/iiif/ca59b437-c806-40eb-9b70-a17d44a8c970/full/full/0/default.jpg,0.1018996419267657,France,FR,Europe
125690.0,The Adoration of the Magi,"etching touched by the artist in red chalk, brown pen and ink, and graphite on laid paper [working proof]",overall: 44.1 x 34 cm (17 3/8 x 13 3/8 in.),"by later hand, lower left in brown ink: David Gen: inv: fecit; by later hand, lower left in graphite: 1776; by later hand, lower right in graphite: Proof",,"David, Giovanni after Scarsellino",Giovanni David after Scarsellino,"(Christopher Mendez, London); purchased by NGA, 2002.",Ailsa Mellon Bruce Fund,Print,,0.0,,,0.0,3091.0,4000.0,,125690.0,,20747.0,1.0,500009295.0,"David, Giovanni",Giovanni David,David,Italian,individual,https://api.nga.gov/iiif/86206c7b-22d7-49d1-bd9c-6456c3679286/full/full/0/default.jpg,0.045246992477535,Italy,IT,Europe
151764.0,Untitled,etching and aquatint in black with acrylic on wove paper,"plate: 45.4 x 67.31 cm (17 7/8 x 26 1/2 in.)
sheet: 56.2 x 78.74 cm (22 1/8 x 31 in.)","in graphite, lower left: WORKING PROOF WITH ACRYLIC ADDITIONS; lower right: J Johns '00",,"Johns, Jasper",Jasper Johns,"the artist, Sharon, Connecticut; acquired 2010 by the National Gallery of Art",Patrons' Permanent Fund and Special Friends of the National Gallery of Art,Print,,0.0,,,0.0,4000.0,2837.0,640.0,151764.0,,2136.0,1.0,500022247.0,"Johns, Jasper",Jasper Johns,Johns,American,individual,https://api.nga.gov/iiif/1734d164-1602-4287-9613-e0643e00aba6/full/full/0/default.jpg,0.709936288331886,United States,US,North America
220958.0,Nature Morte,drypoint in black on Somerset wove paper,"plate: 20 × 24.77 cm (7 7/8 × 9 3/4 in.)
sheet: 55.88 × 38.89 cm (22 × 15 5/16 in.)",lower left in graphite: 1/40; lower center in graphite: Nature Morte; lower right in graphite: Bell '08,embossed lower left: [David Krut Workshop] [Jillian Ross],"Bell, Deborah",Deborah Bell,"Christopher and Beverly With, Washington, D.C.; acquired 2019 by the National Gallery of Art",Gift of Christopher and Beverly With in memory of Karl and Gerda With,Print,,0.0,,,0.0,7180.0,10266.0,640.0,220958.0,,51121.0,2.0,,"Ross, Jillian",Jillian Ross,Ross,South African,individual,https://api.nga.gov/iiif/25178339-48cf-4fb7-9d2c-5004732bb3f9/full/full/0/default.jpg,0.000175621749778,South Africa,ZA,Africa
139253.0,The Glorification of a Prelate,pen and brown ink with gray wash over graphite on laid paper,sheet: 45.6 x 34.6 cm (17 15/16 x 13 5/8 in.),verso at bottom left in graphite: 9155,,"Winterhalder, Josef the Younger",Josef Winterhalder the Younger,"(sale, Karl & Faber, Munich, 25-26 November 1987, no. 217, as Venetian. (Galerie Arnoldi-Livie, Munich). Acquired as Maulbertsch by  Wolfgang Ratjen, Munich; purchased 2007 by NGA.

","Wolfgang Ratjen Collection, Patrons' Permanent Fund",Drawing,,0.0,,,0.0,3907.0,5070.0,,139253.0,,34763.0,1.0,500013791.0,"Winterhalder, Josef the Younger",Josef Winterhalder the Younger,Winterhalder,Austrian,individual,https://api.nga.gov/iiif/b72ec400-2242-42cd-bcb0-900f88f8cab3/full/full/0/default.jpg,0.0018830554281755,Austria,AT,Europe
200834.0,The North Prospect of the Cathedral Church of Oxford,etching and engraving on laid paper,"plate: 46.4 × 57.7 cm (18 1/4 × 22 11/16 in.)
sheet: 54 × 65.2 cm (21 1/4 × 25 11/16 in.)","lower center below plate: The North Prospect of the Cathedral Church of OXFORD; by later hand, lower right in brown ink: XVIII",,"Kip, Johannes, after Leendert Knijff","Johannes Kip, after Leendert Knijff",,Gift of Joan and Daniel Mulcahy,Print,,0.0,,Britannia Illustrata,0.0,4000.0,3216.0,,200834.0,,46417.0,1.0,500018430.0,"Kip, Johannes",Johannes Kip,Kip,Dutch,individual,https://api.nga.gov/iiif/4d5d5e6b-263a-4346-bd18-64913eceec08/full/full/0/default.jpg,0.0167133365205428,Netherlands,NL,Europe
53359.0,Miniature Vase,porcelain with overglaze famille rose enamels,overall (height): 7.3 cm (2 7/8 in.),"falsely inscribed in seal script on the base in overglaze blue enamel in two columns of two characters each: Qianlong nian zhi (made in the reign of Qianlong); in black enamel on opposite side from floral design, a poetic couplet, accompanied by three seals in red enamel: ren (benevolence), the trigram Qian, and long (the emperor's reign title)",,Chinese Qing Dynasty or Chinese Republic,Chinese Qing Dynasty or Chinese Republic,"Harry G. Steele [1881-1942], Pasadena; his widow, Grace C. Steele [d. 1974]; gift 1972 to NGA.","Harry G. Steele Collection, Gift of Grace C. Steele",Decorative Art,,0.0,,,0.0,1182.0,1200.0,640.0,53359.0,,8362.0,1.0,500373095.0,Chinese Qing Dynasty,Chinese Qing Dynasty,Chinese Qing Dynasty,Chinese,anonymous,https://api.nga.gov/iiif/59651007-9b46-409a-bc4a-5adbcd3243f5/full/full/0/default.jpg,0.0019074473378669,China,CN,Asia
27496.0,Doll,"watercolor, graphite, and pen and ink on paper","overall: 27.7 x 22.9 cm (10 7/8 x 9 in.)
Original IAD Object: 12"" high",lower right in black ink:  FRANCIS LAW DURAND,,"Durand, Francis Law",Francis Law Durand,,Index of American Design,Index of American Design,,0.0,,,0.0,3441.0,4204.0,,27496.0,,7468.0,1.0,,"Durand, Francis Law",Francis Law Durand,Durand,American,individual,https://api.nga.gov/iiif/25b3923b-0856-4ec6-8937-df7329efaf23/full/full/0/default.jpg,0.709936288331886,United States,US,North America
155854.0,"The Music Room of Archduchess Margarete, Princess of Saxony, in Schloss Ambras","watercolor, gouache, and metallic paint over graphite with scraping and gum on cream wove paper",sheet: 17.3 x 30.2 cm (6 13/16 x 11 7/8 in.),lower right in pen and brown ink: H. Förster pinx.,,"Förster, Heinrich von",Heinrich von Förster,"(Joseph Fach, Frankfurt am Main); purchased 2011 by NGA.",William B. O'Neal Fund,Drawing,,0.0,,,0.0,6620.0,3869.0,,155854.0,,35749.0,1.0,500139112.0,"Förster, Heinrich von",Heinrich von Förster,Förster,German,individual,https://api.nga.gov/iiif/a9e25ec7-0002-40bc-ad1f-25396ce47fdf/full/full/0/default.jpg,0.0407637594762569,Germany,DE,Europe
197842.0,Untitled (Rival),gelatin silver print,image/sheet: 10.5 × 13 cm (4 1/8 × 5 1/8 in.),"on verso, signed by artist, center in graphite: Ralph Steiner / neg. 1924 / pt. 1981; by Corcoran Gallery of Art, bottom right: 1995.9.10",,"Steiner, Ralph",Ralph Steiner,"Robert and Brenda Edelson, Baltimore, MD; gift to the Corcoran Gallery of Art, Washington, DC, 1995; acquired by NGA, 2015.",Corcoran Collection (Gift of Brenda and Robert Edelson),Photograph,,0.0,,,0.0,3012.0,2245.0,640.0,197842.0,,21842.0,1.0,500022058.0,"Steiner, Ralph",Ralph Steiner,Steiner,American,individual,https://api.nga.gov/iiif/e28a398f-1e27-4d68-bfaf-bce02d45c301/full/full/0/default.jpg,0.709936288331886,United States,US,North America
43626.0,Portrait of a Woman,encaustic on wood,"overall: 34.6 x 11.5 cm (13 5/8 x 4 1/2 in.)
framed: 42.6 x 19.1 cm (16 3/4 x 7 1/2 in.)",,,Egyptian 2nd Century,Egyptian 2nd Century,"Probably European (Paris) art market; acquired by Louis Einstein [1877-1967], Paris; gift 1956 to NGA.",Gift of Lewis Einstein,Painting,,0.0,,,0.0,2422.0,7110.0,,43626.0,,5555.0,1.0,,Egyptian 2nd Century,Egyptian 2nd Century,Egyptian 2nd Century,Egyptian,anonymous,https://api.nga.gov/iiif/d1efb8f5-64d8-4d14-975f-ff085ee722cb/full/full/0/default.jpg,1.4635145814836135e-05,Egypt,EG,Africa
133990.0,"Act IV, Scene 1, from Ubu Tells the Truth","etching, aquatint, drypoint and engraving on Fabriano paper","image: 25 x 30 cm (9 13/16 x 11 13/16 in.)
sheet: 34.8 x 49.8 cm (13 11/16 x 19 5/8 in.)",lower right in graphite: W Kentridge; lower left in graphite: 19/50; upper left in plate: ACT IV / scene 1,BS: CC,"Kentridge, William",William Kentridge,"(Robert Brown Gallery, Arlington, October 5, 2000); purchased by Tom Klarner, Washington, DC, 2001; gift to NGA, 2005.

",Gift of Thomas G. Klarner,Print,117237.0,0.0,UBU: ± 101,Ubu Tells the Truth,0.0,4000.0,3575.0,640.0,133990.0,,28745.0,1.0,500116197.0,"Kentridge, William",William Kentridge,Kentridge,South African,individual,https://api.nga.gov/iiif/38a696fb-91d0-4ed2-8b05-4bef9e8d712f/full/full/0/default.jpg,0.000175621749778,South Africa,ZA,Africa
164385.0,Portage,"accordion-folded, illustrated book with torn black paper on encyclopedia pages taken from a c. 1900 ""Le Nouveau Larousse Illustré,"" mounted on Arches wove paper","closed: 27.46 × 23.5 cm (10 13/16 × 9 1/4 in.)
open: 27.46 × 423.07 cm (10 13/16 × 166 9/16 in.)
accessory size: 28.58 × 24.77 × 2.54 cm (11 1/4 × 9 3/4 × 1 in.)",lower left verso in graphite: 21/33 W Kentridge,blindstamp: AP (Artists' Press),"Kentridge, William",William Kentridge,"(Robert Brown Gallery, Washington, DC); purchased by NGA, 2014","Gift of the Collectors Committee, Sylvia K. Greenberg, and Cathryn Dickert Scoville",Volume,,0.0,,,0.0,15871.0,7499.0,640.0,164385.0,,28745.0,1.0,500116197.0,"Kentridge, William",William Kentridge,Kentridge,South African,individual,https://api.nga.gov/iiif/2fa2ee64-e296-4dcb-af98-a866913bd89f/full/full/0/default.jpg,0.000175621749778,South Africa,ZA,Africa
133992.0,"Act V, Scene 4, from Ubu Tells the Truth","etching, aquatint, drypoint and engraving on Fabriano paper","image: 24 x 30 cm (9 7/16 x 11 13/16 in.)
sheet: 34.6 x 50 cm (13 5/8 x 19 11/16 in.)",lower right in graphite: W Kentridge; lower left in graphite: 19/50; upper left vertically in plate: ACT V; center right vertically in plate: scene 4,BS: CC,"Kentridge, William",William Kentridge,"(Robert Brown Gallery, Arlington, October 5, 2000); purchased by Tom Klarner, Washington, DC, 2001; gift to NGA, 2005.

",Gift of Thomas G. Klarner,Print,117237.0,0.0,UBU: ± 101,Ubu Tells the Truth,0.0,4000.0,3471.0,640.0,133992.0,,28745.0,1.0,500116197.0,"Kentridge, William",William Kentridge,Kentridge,South African,individual,https://api.nga.gov/iiif/61ceec4e-361c-408e-8cb6-9fe69c4fd6c3/full/full/0/default.jpg,0.000175621749778,South Africa,ZA,Africa
204080.0,Man/Woman,photogravure with drypoint on wove paper,"image: 35.24 × 50.17 cm (13 7/8 × 19 3/4 in.)
sheet: 50.48 × 65.72 cm (19 7/8 × 25 7/8 in.)",lower left in graphite: 7/30; lower right in graphite: W Kentridge,,"Kentridge, William",William Kentridge,"(Robert Brown Gallery, Arlington, VA); purchased by Thomas G. Klarner, Arlington, VA [1954-2014]; by inheritance, Neal Turtell, Arlington, VA; gift to NGA, 2018.","Thomas G. Klarner Collection, Gift of Neal Turtell",Print,,0.0,Zeno Writing II,Zeno Writing II,0.0,9995.0,7349.0,640.0,204080.0,,28745.0,1.0,500116197.0,"Kentridge, William",William Kentridge,Kentridge,South African,individual,https://api.nga.gov/iiif/cb50d4c7-4c92-4c68-a5f0-cb30923a2f6a/full/full/0/default.jpg,0.000175621749778,South Africa,ZA,Africa
142740.0,Cicada II [working proof with pencil],color screenprint on wove paper,sheet: 60.96 × 47.63 cm (24 × 18 3/4 in.),"in graphite, lower left: WORKING PROOF WITH PENCIL ADDITIONS; lower right: J Johns '79; in image, across bottom: OHNS1979CICADAJASPERJ",,"Johns, Jasper",Jasper Johns,"the artist, Sharon, Connecticut; acquired 2008 by the National Gallery of Art",Patrons' Permanent Fund and Special Friends of the National Gallery of Art,Print,,0.0,,,0.0,3152.0,4000.0,640.0,142740.0,,25034.0,3.0,,"Nonaka, Kenjiro",Kenjiro Nonaka,Nonaka,Japanese,individual,https://api.nga.gov/iiif/b569941b-17ab-442b-9c75-6dcef2e2221f/full/full/0/default.jpg,0.0016684066228913,Japan,JP,Asia
33320.0,The Crossing of the Red Sea,etching,,,,"Callot, Jacques",Jacques Callot,,Rosenwald Collection,Print,,0.0,,,0.0,4000.0,2236.0,,33320.0,,2414.0,1.0,500021688.0,"Callot, Jacques",Jacques Callot,Callot,French,individual,https://api.nga.gov/iiif/e7f9a20f-3d7a-45ca-9b47-de518206b3ca/full/full/0/default.jpg,0.1018996419267657,France,FR,Europe
39525.0,Die Matrofon (?),wood engraving [trial proof],,,,"Reiner, Imre",Imre Reiner,,Rosenwald Collection,Print,,0.0,,,0.0,2981.0,4000.0,640.0,39525.0,,2718.0,1.0,500325128.0,"Rosenwald, Lessing Julius",Lessing Julius Rosenwald,Rosenwald,American,individual,https://api.nga.gov/iiif/bc5a7ce0-a0a5-4f89-8170-7bd144ad1237/full/full/0/default.jpg,0.709936288331886,United States,US,North America
164385.0,Portage,"accordion-folded, illustrated book with torn black paper on encyclopedia pages taken from a c. 1900 ""Le Nouveau Larousse Illustré,"" mounted on Arches wove paper","closed: 27.46 × 23.5 cm (10 13/16 × 9 1/4 in.)
open: 27.46 × 423.07 cm (10 13/16 × 166 9/16 in.)
accessory size: 28.58 × 24.77 × 2.54 cm (11 1/4 × 9 3/4 × 1 in.)",lower left verso in graphite: 21/33 W Kentridge,blindstamp: AP (Artists' Press),"Kentridge, William",William Kentridge,"(Robert Brown Gallery, Washington, DC); purchased by NGA, 2014","Gift of the Collectors Committee, Sylvia K. Greenberg, and Cathryn Dickert Scoville",Volume,,0.0,,,0.0,15871.0,7499.0,640.0,164385.0,,28745.0,1.0,500116197.0,"Kentridge, William",William Kentridge,Kentridge,South African,individual,https://api.nga.gov/iiif/2fa2ee64-e296-4dcb-af98-a866913bd89f/full/full/0/default.jpg,0.000175621749778,South Africa,ZA,Africa
105490.0,"Between Vertical and Horizon San Pablo Avenue, No. 5","one from a series of seven prints: color spitbite etching and aquatint, with drypoint, and softgound etching on gampi chine collé on Fabriano Tiepolo paper","sheet: 52.1 x 45.7 cm (20 1/2 x 18 in.)
image: 22.9 x 22.9 cm (9 x 9 in.)",in graphite below plate mark; lower left: OKTP; lower right: Shoichi Ida,,"Ida, Shoichi",Shoichi Ida,Acquired by NGA in 1998 directly from Kathan Brown.,Gift of Kathan Brown,Print,,0.0,,,0.0,3512.0,3953.0,640.0,105490.0,,19104.0,1.0,500110635.0,"Ida, Shoichi",Shoichi Ida,Ida,Japanese,individual,https://api.nga.gov/iiif/da5f3307-8759-4568-95d1-2078a8383205/full/full/0/default.jpg,0.0016684066228913,Japan,JP,Asia
137992.0,Travelers on the Sands near Redcar,watercolor with gouache over graphite with scratching out,overall: 49.1 x 71.4 cm (19 5/16 x 28 1/8 in.),,,"De Wint, Peter",Peter De Wint,"Probably Lord Cavendish.  Captain Charles Meeking, London, 1880s.[1]  (sale, Thierry de Maigret, 17 March 2004, no. 20). (Thomas Agnew & Sons, London); purchased 2007 by NGA.


[1]  The first two owners here depend on the identification of this watercolor as the _Holkar Sands_ exhibited in 1834 at the Old Watercolor Society (see Hammond Smith, _Peter DeWint, 1784 - 1849_, London, 1982: 133, and dealer notes in file).

",Gift of Dian Woodner,Drawing,,0.0,,,0.0,5208.0,3612.0,,137992.0,,2809.0,1.0,500115381.0,"De Wint, Peter",Peter De Wint,De Wint,British,individual,https://api.nga.gov/iiif/57b30b88-8de1-46f6-9a52-bcc8ffdceda5/full/full/0/default.jpg,0.029704467622179,United Kingdom,GB,Europe
58787.0,"A Cart, A Girl, and a Goat",etching and drypoint,,,,"Moreh, Mordecai",Mordecai Moreh,,Rosenwald Collection,Print,,0.0,,,0.0,4000.0,2029.0,640.0,58787.0,,5021.0,1.0,500477608.0,"Moreh, Mordecai",Mordecai Moreh,Moreh,Israeli,individual,https://api.nga.gov/iiif/441f7253-4f2a-460b-8f8e-47fec749f840/full/full/0/default.jpg,0.0003951489370005,Israel,IL,Asia
126844.0,"John XXIII (Angelo Giuseppe Roncalli, 1881-1963), Pope 1958 [obverse]",silver,"overall (diameter): 3.48 cm (1 3/8 in.)
gross weight: 15.3 gr (0.034 lb.)
axis: 12:00",around circumference: IOANNES XXIII.P.M.INITO.CONC.OECVM.VAT.II.MCMLXII,,"Manzù, Giacomo",Giacomo Manzù,"Purchased c. 1960/1985 by Lisa and Leonard Baskin, Leeds, Massachusetts; gift 2002 to NGA.",Gift of Lisa Unger Baskin,Sculpture,126843.0,0.0,,,0.0,4658.0,4658.0,640.0,126844.0,,2166.0,1.0,500011765.0,"Manzù, Giacomo",Giacomo Manzù,Manzù,Italian,individual,https://api.nga.gov/iiif/37f6c08c-8158-4ed6-a5a0-3fee5849023c/full/full/0/default.jpg,0.045246992477535,Italy,IT,Europe
1417.0,Triumphal Procession,bronze,overall: 4.1 x 6.3 cm (1 5/8 x 2 1/2 in.) gross weight: 40 gr,,,North Italian 16th Century,North Italian 16th Century,"Oscar Hainauer [d. 1894], Berlin; his wife, Julie Hainauer, Berlin; acquired 1906 by (Duveen Brothers, Inc., London and New York); by exchange 21 October 1920 to Joseph E. Widener, Lynnewood Hall, Elkins Park, Pennsylvania; gift 1942 to NGA.",Widener Collection,Sculpture,,0.0,,,0.0,3489.0,2371.0,,1417.0,,8323.0,1.0,,North Italian 16th Century,North Italian 16th Century,North Italian 16th Century,Italian,anonymous,https://api.nga.gov/iiif/e401cc29-5c73-4bba-88ae-fdd7a21d14dd/full/full/0/default.jpg,0.045246992477535,Italy,IT,Europe
133992.0,"Act V, Scene 4, from Ubu Tells the Truth","etching, aquatint, drypoint and engraving on Fabriano paper","image: 24 x 30 cm (9 7/16 x 11 13/16 in.)
sheet: 34.6 x 50 cm (13 5/8 x 19 11/16 in.)",lower right in graphite: W Kentridge; lower left in graphite: 19/50; upper left vertically in plate: ACT V; center right vertically in plate: scene 4,BS: CC,"Kentridge, William",William Kentridge,"(Robert Brown Gallery, Arlington, October 5, 2000); purchased by Tom Klarner, Washington, DC, 2001; gift to NGA, 2005.

",Gift of Thomas G. Klarner,Print,117237.0,0.0,UBU: ± 101,Ubu Tells the Truth,0.0,4000.0,3471.0,640.0,133992.0,,28745.0,1.0,500116197.0,"Kentridge, William",William Kentridge,Kentridge,South African,individual,https://api.nga.gov/iiif/61ceec4e-361c-408e-8cb6-9fe69c4fd6c3/full/full/0/default.jpg,0.000175621749778,South Africa,ZA,Africa
43431.0,Fowl,brass with cast iron supports,"overall with base: 52.3 × 18 × 46.9 cm, 30.391 kg (20 9/16 × 7 1/16 × 18 7/16 in., 67 lb.)",,,"Nigerian 18th Century, Court of Benin","Nigerian 18th Century, Court of Benin","Obas of the Edo people, Kingdom of Benin, before 1897; [1] taken by an unknown member of the British Punitive Expedition to the Kingdom of Benin, 1897. [2] Acquired by Alexander A. Cowan [1867-1955], England/Nigeria, in or after 1897; [3] (sale, Sotheby’s, London, 5-6 July 1954, no. 82). (J.J. Klejman Gallery, New York); purchased around 30 November 1955 by Winston Guest, New York; gift 1955 to NGA.

[1] The sculpture cannot be precisely dated but is thought to have been made during the eighteenth century. It would have belonged to the ruling Oba, and then passed by descent to succeeding Obas. 

[2] According to the Sotheby’s, London, sales catalog of 5-6 July 1954, the object was “acquired by the present owner following on the Benin punitive expedition of 1897.”

[3] Cowan was a merchant from Liverpool who spent his career working for trading firms based in Nigeria. Although not known to have been a member of the British Punitive Expedition of 1897, he was possibly in Nigeria in 1897 (or shortly after) and may have come into possession of the object around that time through a member of the Expedition.
",Gift of Mr. and Mrs. Winston F. C. Guest,Sculpture,,0.0,,,0.0,8075.0,10094.0,,43431.0,,2023.0,1.0,,Nigerian 18th Century,Nigerian 18th Century,Nigerian 18th Century,Nigerian,anonymous,https://api.nga.gov/iiif/3d42a8fb-83df-4e2d-83c2-a48689f03171/full/full/0/default.jpg,1.4635145814836135e-05,Nigeria,NG,Africa
220957.0,Poem,drypoint in black on Somerset wove paper,"plate: 39.69 × 24.77 cm (15 5/8 × 9 3/4 in.)
sheet: 55.88 × 38.74 cm (22 × 15 1/4 in.)",lower left in graphite: 3/40; lower center in graphite: Poem; lower right in graphite: Bell '08,embossed lower left: [David Krut Workshop] [Jillian Ross],"Bell, Deborah",Deborah Bell,"Christopher and Beverly With, Washington, D.C.; acquired 2019 by the National Gallery of Art",Gift of Christopher and Beverly With in memory of Karl and Gerda With,Print,,0.0,,,0.0,7125.0,10282.0,640.0,220957.0,,51121.0,2.0,,"Ross, Jillian",Jillian Ross,Ross,South African,individual,https://api.nga.gov/iiif/9c8e4384-f711-4997-a186-049a68dd0ae6/full/full/0/default.jpg,0.000175621749778,South Africa,ZA,Africa
122435.0,Untitled [nude seated sideways resting her head and shoulder against seat back],charcoal on wove paper,overall: 43.2 x 35.2 cm (17 x 13 7/8 in.),lower right verso in graphite: 6607 (Estate no.),,"Diebenkorn, Richard",Richard Diebenkorn,"by descent to Phyllis Diebenkorn, the artist's wife, Healdsburg, CA; gift to NGA, 2000.",Gift of Phyllis Diebenkorn,Drawing,,0.0,,,0.0,3283.0,4000.0,,122435.0,,3930.0,1.0,500025721.0,"Diebenkorn, Richard",Richard Diebenkorn,Diebenkorn,American,individual,https://api.nga.gov/iiif/052e0bfc-fd7a-47f3-868a-b860029bfac5/full/full/0/default.jpg,0.709936288331886,United States,US,North America
39561.0,Nude Figure,color crayons,overall (approximate): 70.3 x 49.5 cm (27 11/16 x 19 1/2 in.),"lower right in black crayon: Otto Muller; in later hand, lower left verso in graphite: 1477",,"Mueller, Otto",Otto Mueller,"Claude Schaefer [1913-2010], Montevideo, Uruguay; sold 1950 to Lessing J. Rosenwald; [1] gift 1950/1951 to the National Gallery of Art. 

[1] In _Recollections of a Collector_, 1976, p. 56-57, Rosenwald described being approached by a young man in South America who offered to sell his father’s collection of prints that he had brought with him from Germany. Rosenwald gives the year as 1951, but his appointment books confirm that it was actually 1950 - he left for Buenos Aires on 9 February 1950 and returned on 20 March 1950 (Library of Congress, Rosenwald Papers, Box 75). Rosenwald writes that he bought the entire collection of some 1100 prints and drawings, but as they had already been scheduled to be sent to Europe they came to the United States via Antwerp, arriving in the US in late April 1950. Rosenwald decided to keep about a quarter of the collection, destined for the National Gallery of Art, and donate the remainder to other institutions. The inventory log of Alverthorpe indicates that just over 300 works were accessioned there in May of 1950, inventory numbers 50.260-50.530, acquired from Claude Schaefer (Gallery Archives, National Gallery of Art, RG 45A1, Rosenwald Papers, Box 41).",Rosenwald Collection,Drawing,,0.0,,,0.0,7105.0,10109.0,640.0,39561.0,,2547.0,1.0,500086297.0,"Mueller, Otto",Otto Mueller,Mueller,German,individual,https://api.nga.gov/iiif/5e92a7c5-fa1f-4197-9732-0e7a2d903a77/full/full/0/default.jpg,0.0407637594762569,Germany,DE,Europe
35620.0,Margaret Treadwell,gelatin silver print,"sheet (trimmed to image): 11 × 8.7 cm (4 5/16 × 3 7/16 in.)
mount: 34.3 × 27.3 cm (13 1/2 × 10 3/4 in.)","by Alfred Stieglitz, on mount, lower left verso, in graphite: Margaret Treadwell / 1921?

by Georgia O'Keeffe, on mount, upper left verso, in graphite: 202D",,"Stieglitz, Alfred",Alfred Stieglitz,"Georgia O'Keeffe; gift to NGA, 1949.",Alfred Stieglitz Collection,Photograph,,0.0,,,0.0,3854.0,4910.0,,35620.0,,2311.0,1.0,500018666.0,"O'Keeffe, Georgia",Georgia O'Keeffe,O'Keeffe,American,individual,https://api.nga.gov/iiif/43219e6e-e6ca-4d11-8756-a5ce21b22dd7/full/full/0/default.jpg,0.709936288331886,United States,US,North America
1692.0,"""Beehive"" Water Pot",porcelain with peachbloom glaze,overall: 8.3 x 12.7 cm (3 1/4 x 5 in.),in standard script on the base in underglaze blue in three widely spaced vertical columns of two characters each: Da Qing Kangxi nian zhi (made in the Kangxi reign of the great Qing dynasty),,Chinese Qing Dynasty,Chinese Qing Dynasty,"Thomas B. Clarke [1848-1913], New York; sold 1916 to Joseph E. Widener,[1] Lynnewood Hall, Elkins Park, Pennsylvania; inheritance from Estate of Peter A. B. Widener by gift through power of appointment of Joseph E. Widener after purchase by funds of the Estate; gift 1942 to NGA.

[1] The provenance published in the NGA systematic catalogue entry (Little et al. 1998, 69) is in error stating the 1916 sale was to Peter A. B. Widener.  He died in 1915, so the sale of this pot was to Joseph E. Widener (Peter's son).",Widener Collection,Decorative Art,,0.0,,,1.0,1219.0,1200.0,,1692.0,,8362.0,1.0,500373095.0,Chinese Qing Dynasty,Chinese Qing Dynasty,Chinese Qing Dynasty,Chinese,anonymous,https://api.nga.gov/iiif/d750ae12-daf0-4523-b135-eab45c4e0d37/full/full/0/default.jpg,0.0019074473378669,China,CN,Asia
35788.0,Frances O'Brien,gelatin silver print,"sheet (trimmed to image): 11.8 x 9 cm (4 5/8 x 3 9/16 in.)
mount: 34.2 x 27.2 cm (13 7/16 x 10 11/16 in.)","by Georgia O'Keeffe, on mount, upper left verso, in graphite: 266B",,"Stieglitz, Alfred",Alfred Stieglitz,"Georgia O'Keeffe; gift to NGA, 1949.",Alfred Stieglitz Collection,Photograph,,0.0,,,0.0,4206.0,5535.0,,35788.0,,5477.0,1.0,500024301.0,"Stieglitz, Alfred",Alfred Stieglitz,Stieglitz,American,individual,https://api.nga.gov/iiif/d48d4c3d-c7fd-408b-b277-70961e751377/full/full/0/default.jpg,0.709936288331886,United States,US,North America
